Time(Minutes);EntityID;ObjectName;ProcessID;StepName;Action
10,7648779640082;Massa.69;Mesa;1.OnEnteredInputBuffer;[Seize] SecondaryResource;Object 'Massa.69' unable to seize '1' capacity unit(s) of resource 'Pizzaiolo[1]'. Insufficient capacity available.
10,7648779640082;Massa.69;Mesa;1.OnEnteredInputBuffer;[Seize] SecondaryResource;Object 'Massa.69' found '0' currently available resource(s) of resource type '[Specific] Pizzaiolo'.
10,7648779640082;Massa.69;Mesa;1.OnEnteredInputBuffer;[Seize] SecondaryResource;Object 'Massa.69' waiting to seize '1' resource(s) of resource type '[Specific] Pizzaiolo'.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.WorkerOffShiftAction.GoToHome)||(OffShiftAction==List.WorkerOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'True' exit.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfParked;Token branching on condition 'IsParked'.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfParked;Token sent to 'False' exit.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Assign] IgnoreVisitingCurrentNodeFlag;Assigning state variable 'Pizzaiolo[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[End];Process 'Pizzaiolo[1].OnVisitingNode' execution ended.
10,7648779640082;Pizzaiolo[1];PtMesa;9.OnEntered;[Transfer] ToOutboundLink;Entity 'Pizzaiolo[1]' could not find a followable travel path from starting location '[Node] PtMesa' to destination location 'Output@Mesa' using assigned network 'Global'.
10,7648779640082;Pizzaiolo[1];PtMesa;9.OnEntered;[Transfer] ToOutboundLink;Entity 'Pizzaiolo[1]' failed to initiate transfer from '[Node] PtMesa' to an outbound link.
10,7648779640082;Pizzaiolo[1];PtMesa;9.OnEntered;[Transfer] ToFreeSpace;Entity 'Pizzaiolo[1]' initiating transfer from '[Node] PtMesa' into free space of facility 'Model'.
10,7648779640082;Pizzaiolo[1];PtMesa;13.OnExited;[Begin];Process 'PtMesa.OnExited' execution started.
10,7648779640082;Pizzaiolo[1];PtMesa;13.OnExited;[Fire] ExitedEvent;Firing event 'PtMesa.Exited'.
10,7648779640082;Pizzaiolo[1];PtMesa;13.OnExited;[End];Process 'PtMesa.OnExited' execution ended.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Begin];Process 'Pizzaiolo[1].OnEnteredFreeSpace' execution started.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Assign] OnEnteredFreeSpaceAssignments;Assigning state variable 'Pizzaiolo[1].FreeSpaceSteeringToken.22.EnteredFreeSpaceFromNode' the value '1'. Previous value was '0'.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Decide] IfDestinationNode;Token branching on condition 'DestinationNode != Nothing'.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Decide] IfDestinationNode;Token sent to 'True' exit.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Decide] IfDirectToDestination;Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Decide] IfDirectToDestination;Token sent to 'True' exit.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Travel] DirectToDestination;Entity 'Pizzaiolo[1]' starting free space travel movement to coordinates 'X=11,113 Y=0 Z=-4,655' Meters.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Travel] DirectToDestination;Setting movement rate of entity 'Pizzaiolo[1]' to desired maximum value '7200' Meters per Hour.
10,7648779640082;Pizzaiolo[1];Pizzaiolo[1];15.OnEnteredFreeSpace;[End];Process 'Pizzaiolo[1].OnEnteredFreeSpace' execution ended.
10,7648779640082;Pizzaiolo[1];PtMesa;9.OnEntered;[End];Process 'PtMesa.OnEntered' execution ended.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Travel] DirectToDestination;Entity 'Pizzaiolo[1]' finished free space travel movement to coordinates 'X=11,113 Y=0 Z=-4,655' Meters.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Travel] DirectToDestination;Setting movement rate of entity 'Pizzaiolo[1]' to desired ending value '0' Meters per Hour.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[Transfer] ToDestinationNode;Entity 'Pizzaiolo[1]' transferring from '[FreeSpace] Model' into node 'Output@Mesa'.
10,7942597162543;Pizzaiolo[1];Output@Mesa;9.OnEntered;[Begin];Process 'Output@Mesa.OnEntered' execution started.
10,7942597162543;Pizzaiolo[1];Output@Mesa;9.OnEntered;[Fire] EnteredEvent;Firing event 'Output@Mesa.Entered'.
10,7942597162543;Pizzaiolo[1];Output@Mesa;9.OnEntered;[VisitNode] Entity;Executing process 'Pizzaiolo[1].OnVisitingNode'.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Begin];Process 'Pizzaiolo[1].OnVisitingNode' execution started.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.WorkerOffShiftAction.GoToHome)||(OffShiftAction==List.WorkerOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'False' exit.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfBusy;Token branching on condition '(ResourceState==List.ResourceStateName.Busy)||(ResourceState==List.ResourceStateName.OffShiftBusy)'.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfBusy;Token sent to 'False' exit.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfLoadingUnloading;Token branching on condition 'Math.If(ResourceState==List.ResourceStateName.OffShift, False, (ResourceState==List.ResourceStateName.Transporting)||(ResourceState==List.ResourceStateName.OffShiftTransporting), True, Node.RidePickupQueue.NumberWaiting>0)'.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfLoadingUnloading;Token sent to 'True' exit.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Dropoff] Rider;Transporter 'Pizzaiolo[1]' failed to drop off a rider at node 'Output@Mesa'. No eligible drop-off requests.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Pizzaiolo[1].PreferredOwner' the value 'Nothing'. Previous value was 'Nothing'.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Pizzaiolo[1].OnNewSeizeRequest.Enabled' the value '0'. Previous value was '0'.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Pickup] Rider;Transporter 'Pizzaiolo[1]' searching '1' pickup request(s) waiting at node 'Output@Mesa'.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Pickup] Rider;Transporter 'Pizzaiolo[1]' picking up rider 'Massa.67' at node 'Output@Mesa'. 
10,7942597162543;Massa.67;Pizzaiolo[1];16.OnRiderLoading;[Begin];Process 'Pizzaiolo[1].OnRiderLoading' execution started.
10,7942597162543;Massa.67;Pizzaiolo[1];16.OnRiderLoading;[Assign] OnRiderLoadingAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderReservation.Enabled' the value '0'. Previous value was '0'.
10,7942597162543;Massa.67;Pizzaiolo[1];16.OnRiderLoading;[Assign] OnRiderLoadingAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderReservation.ReturnValue' the value '0'. Previous value was '0'.
10,7942597162543;Massa.67;Pizzaiolo[1];16.OnRiderLoading;[End];Process 'Pizzaiolo[1].OnRiderLoading' execution ended.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Pickup] Rider;Entity 'Massa.67' transferring from '[Node] Output@Mesa' into station 'Pizzaiolo[1].RideStation'.
10,7942597162543;Massa.67;Pizzaiolo[1];16.OnRiderLoaded;[Begin];Process 'Pizzaiolo[1].OnRiderLoaded' execution started.
10,7942597162543;Massa.67;Pizzaiolo[1];16.OnRiderLoaded;[EndTransfer] OntoWorker;Entity 'Massa.67' ending transfer into station 'Pizzaiolo[1].RideStation'.
10,7942597162543;Massa.67;Output@Mesa;12.OnExited;[Begin];Process 'Output@Mesa.OnExited' execution started.
10,7942597162543;Massa.67;Output@Mesa;12.OnExited;[Fire] ExitedEvent;Firing event 'Output@Mesa.Exited'.
10,7942597162543;Massa.67;Output@Mesa;12.OnExited;[End];Process 'Output@Mesa.OnExited' execution ended.
10,7942597162543;Massa.67;Pizzaiolo[1];16.OnRiderLoaded;[End];Process 'Pizzaiolo[1].OnRiderLoaded' execution ended.
10,7942597162543;Pizzaiolo[1];Output@Mesa;9.OnEntered;[VisitNode] Entity;Token waiting at VisitNode step for '1' other processes to complete.
10,7942597162543;Massa.67;Mesa;20.OnEnteredOutputBuffer;[End];Process 'Mesa.OnEnteredOutputBuffer' execution ended.
10,7942597162543;Massa.67;Output@Mesa;5.RoutingOutLogic;[Decide] IfReservingCurrentTransporter;Token branching on condition ''.
10,7942597162543;Massa.67;Output@Mesa;5.RoutingOutLogic;[Decide] IfReservingCurrentTransporter;Token sent to 'False' exit.
10,7942597162543;Massa.67;Output@Mesa;5.RoutingOutLogic;[End];Process 'Output@Mesa.RoutingOutLogic' execution ended.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Pickup] Rider;Transporter 'Pizzaiolo[1]' failed to pick up a rider at node 'Output@Mesa'. The transporter is already loaded to its ride capacity.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[SelectDropoff] NextTransportDropoff;Transporter 'Pizzaiolo[1]' searching its ride station containing '1' rider(s).
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[SelectDropoff] NextTransportDropoff;Transporter 'Pizzaiolo[1]' selected drop-off destination '<any destination>' requested by rider 'Massa.67'.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfParked;Token branching on condition 'IsParked'.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfParked;Token sent to 'False' exit.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Assign] IgnoreVisitingCurrentNodeFlag;Assigning state variable 'Pizzaiolo[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[End];Process 'Pizzaiolo[1].OnVisitingNode' execution ended.
10,7942597162543;Massa.67;Output@Mesa;21.OnEnteredFromAssociatedObject;[End];Process 'Output@Mesa.OnEnteredFromAssociatedObject' execution ended.
10,7942597162543;Pizzaiolo[1];Output@Mesa;9.OnEntered;[Decide] IfTransporter;Token branching on condition 'Entity.Is.Transporter'.
10,7942597162543;Pizzaiolo[1];Output@Mesa;9.OnEntered;[Decide] IfTransporter;Token sent to 'True' exit.
10,7942597162543;Pizzaiolo[1];Output@Mesa;9.OnEntered;[Transfer] ToOutboundLink;Entity 'Pizzaiolo[1]' transferring from '[Node] Output@Mesa' onto link 'ToForno'.
10,7942597162543;Pizzaiolo[1];ToForno;21.OnEntered;[Begin];Process 'ToForno.OnEntered' execution started.
10,7942597162543;Pizzaiolo[1];ToForno;21.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'Pizzaiolo[1].Movement.Rate' the value '7200' Meters per Hour. Previous value was '7200' Meters per Hour.
10,7942597162543;Pizzaiolo[1];ToForno;21.OnEntered;[EndTransfer] OntoPath;Entity 'Pizzaiolo[1]' ending transfer onto link 'ToForno'.
10,7942597162543;Pizzaiolo[1];ToForno;21.OnEntered;[End];Process 'ToForno.OnEntered' execution ended.
10,7942597162543;Pizzaiolo[1];Pizzaiolo[1];22.OnEnteredFreeSpace;[End];Process 'Pizzaiolo[1].OnEnteredFreeSpace' execution ended.
10,7942597162543;Pizzaiolo[1];Output@Mesa;9.OnEntered;[End];Process 'Output@Mesa.OnEntered' execution ended.
10,7991411170701;Pizzaiolo[1];Output@Mesa;9.OnExited;[Begin];Process 'Output@Mesa.OnExited' execution started.
10,7991411170701;Pizzaiolo[1];Output@Mesa;9.OnExited;[Fire] ExitedEvent;Firing event 'Output@Mesa.Exited'.
10,7991411170701;Pizzaiolo[1];Output@Mesa;9.OnExited;[End];Process 'Output@Mesa.OnExited' execution ended.
10,8192597162543;Pizzaiolo[1];ToForno;9.OnReachedEnd;[Begin];Process 'ToForno.OnReachedEnd' execution started.
10,8192597162543;Pizzaiolo[1];ToForno;9.OnReachedEnd;[Transfer] FromPath;Entity 'Pizzaiolo[1]' transferring from '[EndOfLink] ToForno' into node 'Input@Forno'.
10,8192597162543;Pizzaiolo[1];Input@Forno;21.OnEntered;[Begin];Process 'Input@Forno.OnEntered' execution started.
10,8192597162543;Pizzaiolo[1];Input@Forno;21.OnEntered;[Fire] EnteredEvent;Firing event 'Input@Forno.Entered'.
10,8192597162543;Pizzaiolo[1];Input@Forno;21.OnEntered;[VisitNode] Entity;Executing process 'Pizzaiolo[1].OnVisitingNode'.
10,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Begin];Process 'Pizzaiolo[1].OnVisitingNode' execution started.
10,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.WorkerOffShiftAction.GoToHome)||(OffShiftAction==List.WorkerOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
10,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'False' exit.
10,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfBusy;Token branching on condition '(ResourceState==List.ResourceStateName.Busy)||(ResourceState==List.ResourceStateName.OffShiftBusy)'.
10,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfBusy;Token sent to 'False' exit.
10,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfLoadingUnloading;Token branching on condition 'Math.If(ResourceState==List.ResourceStateName.OffShift, False, (ResourceState==List.ResourceStateName.Transporting)||(ResourceState==List.ResourceStateName.OffShiftTransporting), True, Node.RidePickupQueue.NumberWaiting>0)'.
10,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Decide] IfLoadingUnloading;Token sent to 'True' exit.
10,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Dropoff] Rider;Transporter 'Pizzaiolo[1]' dropping off rider 'Massa.67' at node 'Input@Forno'.
10,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Dropoff] Rider;Delaying drop-off of rider 'Massa.67' for unload time '1' Minutes until time '11,8192597162543' Minutes.
10,8192597162543;Massa.67;Pizzaiolo[1];5.OnRiderUnloading;[Begin];Process 'Pizzaiolo[1].OnRiderUnloading' execution started.
10,8192597162543;Massa.67;Pizzaiolo[1];5.OnRiderUnloading;[Decide] IfWorkerKeptReserved;Token branching on condition 'Capacity.ReservedTo(Entity)>0 && RideStation.Contents==1'.
10,8192597162543;Massa.67;Pizzaiolo[1];5.OnRiderUnloading;[Decide] IfWorkerKeptReserved;Token sent to 'False' exit.
10,8192597162543;Massa.67;Pizzaiolo[1];5.OnRiderUnloading;[End];Process 'Pizzaiolo[1].OnRiderUnloading' execution ended.
10,8192597162543;Pizzaiolo[1];Input@Forno;21.OnEntered;[VisitNode] Entity;Token waiting at VisitNode step for '1' other processes to complete.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Dropoff] Rider;Entity 'Massa.67' transferring from '[Station] Pizzaiolo[1].RideStation' into object 'Forno'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Dropoff] Rider;Entity 'Massa.67' transferring from '[Station] Pizzaiolo[1].RideStation' into station 'Forno.InputBuffer'.
11,8192597162543;Massa.67;Forno;5.OnEnteredInputBuffer;[Begin];Process 'Forno.OnEnteredInputBuffer' execution started.
11,8192597162543;Massa.67;Forno;5.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'Massa.67' ending transfer into station 'Forno.InputBuffer'.
11,8192597162543;Massa.67;Forno;5.OnEnteredInputBuffer;[Seize] Server;Object 'Massa.67' checking availability to seize '1' resource(s) of resource type '[ParentObject] Forno'.
11,8192597162543;Massa.67;Forno;5.OnEnteredInputBuffer;[Seize] Server;Object 'Massa.67' found '1' currently available resource(s) of resource type '[ParentObject] Forno'.
11,8192597162543;Massa.67;Forno;5.OnEnteredInputBuffer;[Seize] Server;Object 'Massa.67' seized '1' capacity unit(s) of resource 'Forno'.
11,8192597162543;Massa.67;Forno;5.OnEnteredInputBuffer;[Seize] Server;Object 'Massa.67' completed seize of '1' resource(s) of resource type '[ParentObject] Forno'.
11,8192597162543;Massa.67;Forno;5.OnEnteredInputBuffer;[Transfer] ToProcessing;Entity 'Massa.67' transferring from '[Station] Forno.InputBuffer' into station 'Forno.Processing'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Dropoff] Rider;Transporter 'Pizzaiolo[1]' failed to drop off a rider at node 'Input@Forno'. No eligible drop-off requests.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Pizzaiolo[1].PreferredOwner' the value 'Nothing'. Previous value was 'Nothing'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Pizzaiolo[1].OnNewSeizeRequest.Enabled' the value '0'. Previous value was '0'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Pickup] Rider;Transporter 'Pizzaiolo[1]' searching '0' pickup request(s) waiting at node 'Input@Forno'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Pickup] Rider;Transporter 'Pizzaiolo[1]' failed to pick up a rider at node 'Input@Forno'. No eligible pickup requests.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[SelectDropoff] NextTransportDropoff;Transporter 'Pizzaiolo[1]' searching its ride station containing '0' rider(s).
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[SelectDropoff] NextTransportDropoff;Transporter 'Pizzaiolo[1]' failed to select an eligible drop-off destination.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[SelectVisit] ToAcceptedDestination;Entity 'Pizzaiolo[1]' searching its visit request queue containing '0' accepted visit request(s).
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[SelectVisit] ToAcceptedDestination;Entity 'Pizzaiolo[1]' failed to select an eligible visit destination. 
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Release] Worker;Object 'Pizzaiolo[1]' attempting to release '1' resource(s) of resource type '[ParentObject] Pizzaiolo[1]'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];13.OnVisitingNode;[Release] Worker;Object 'Pizzaiolo[1]' released '1' capacity unit(s) of resource 'Pizzaiolo[1]'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[Begin];Process 'Pizzaiolo[1].OnCapacityReleased' execution started.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[Assign] ResourceState;Assigning state variable 'Pizzaiolo[1].ResourceState' the value '0'. Previous value was '0'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '0'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '0'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingSeizeRequest.Enabled' the value '1'. Previous value was '0'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingSeizeRequest.ReturnValue' the value '1'. Previous value was '0'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[Assign] OnCapacityReleasedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[SetNode] ToClearDestination;Destination node of entity 'Pizzaiolo[1]' set to value 'No Destination'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[Fire] RemainInPlaceEndedEvent;Firing event 'Pizzaiolo[1].RemainInPlaceEnded'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[Fire] ReleasedEvent;Firing event 'Pizzaiolo[1].Released'.
11,8192597162543;Pizzaiolo[1];Pizzaiolo[1];16.OnCapacityReleased;[End];Process 'Pizzaiolo[1].OnCapacityReleased' execution ended.
11,8192597162543;--;--;--;--;Resource 'Pizzaiolo[1]' checking its allocation queue which contains '1' item(s).
11,8192597162543;--;--;--;--;Resource 'Pizzaiolo[1]' selecting object 'Massa.69' waiting at rank '1' in its allocation queue.
11,8192597162543;Massa.69;Mesa;1.OnEnteredInputBuffer;[Seize] SecondaryResource;Object 'Massa.69' seized '1' capacity unit(s) of resource 'Pizzaiolo[1]'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnCapacityAllocated;[Begin];Process 'Pizzaiolo[1].OnCapacityAllocated' execution started.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnCapacityAllocated;[Assign] ResourceState;Assigning state variable 'Pizzaiolo[1].ResourceState' the value '1'. Previous value was '7'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderReservation.Enabled' the value '0'. Previous value was '1'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderReservation.ReturnValue' the value '0'. Previous value was '1'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingSeizeRequest.Enabled' the value '0'. Previous value was '1'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingSeizeRequest.ReturnValue' the value '0'. Previous value was '1'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderAtPickup.Enabled' the value '0'. Previous value was '1'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Pizzaiolo[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '0'. Previous value was '1'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnCapacityAllocated;[Fire] AllocatedEvent;Firing event 'Pizzaiolo[1].Allocated'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnCapacityAllocated;[End];Process 'Pizzaiolo[1].OnCapacityAllocated' execution ended.
11,8192597162543;Massa.69;Mesa;1.OnEnteredInputBuffer;[Seize] SecondaryResource;Resource 'Pizzaiolo[1]' accepted request from object 'Massa.69' to move to node location 'PtMesa'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnMoveRequestAccepted;[Begin];Process 'Pizzaiolo[1].OnMoveRequestAccepted' execution started.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnMoveRequestAccepted;[SelectVisit] ToAcceptedDestination;Entity 'Pizzaiolo[1]' searching its visit request queue containing '1' accepted visit request(s).
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnMoveRequestAccepted;[SelectVisit] ToAcceptedDestination;Entity 'Pizzaiolo[1]' selected visit destination 'PtMesa'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnMoveRequestAccepted;[Decide] IfInFreeSpace;Token branching on condition '(CurrentNode==Nothing)&&(CurrentLink==Nothing)&&(CurrentStation==Nothing)'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnMoveRequestAccepted;[Decide] IfInFreeSpace;Token sent to 'False' exit.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnMoveRequestAccepted;[Decide] IfUnpark;Token branching on condition 'IsParked && (OnVisitingNode.TokensInProcess==0)'.
11,8192597162543;Massa.69;Pizzaiolo[1];16.OnMoveRequestAccepted;[Decide] IfUnpark;Token sent to 'False' exit.
